movie,query,clean_query,url,ipc,icr,similarity,trueLabel,opredict,ipredict
Pirates of the Caribbean: Dead Men Tell No Tales,pirate of the caribbean movies in order,pirate caribbean,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates,pirates,http://www.imdb.com/title/tt1790809/,1,0.16700201207243462,0.09914253888389805,n,y,n
Pirates of the Caribbean: Dead Men Tell No Tales,pirates 2017,pirates 2017,http://www.imdb.com/title/tt1790809/fullcredits,1,1.0,0.04186679203401051,y,y,n
Pirates of the Caribbean: Dead Men Tell No Tales,pirates 5,pirates 5,"https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,http://www.imdb.com/title/tt1790809/,http://www.imdb.com/title/tt1790809/fullcredits",3,0.1411764705882353,0.1542442665863216,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates caribbean,pirates caribbean,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,http://www.imdb.com/title/tt1790809/",2,0.44623655913978494,0.16221555790972728,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates dead men tell no tales,pirates dead men tell no tales,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,http://www.imdb.com/title/tt1790809/,http://www.imdb.com/title/tt1790809/fullcredits",4,0.12371134020618554,0.15066519136041578,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of,pirates,http://www.imdb.com/title/tt1790809/,1,0.5123456790123457,0.17335935402324176,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of caribbean,pirates caribbean,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,http://www.imdb.com/title/tt1790809/",2,0.415,0.16836690160587453,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of caribbean 5,pirates caribbean 5,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.28,0.15410784397274155,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of caribbean dead men tell no tales,pirates caribbean dead men tell no tales,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",3,0.3705882352941177,0.18693132446921754,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of caribbean full movie,pirates caribbean,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of carribean,pirates carribean,http://www.imdb.com/title/tt1790809/,1,0.5123456790123457,0.17335935402324176,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean,pirates caribbean,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,http://www.imdb.com/title/tt1790809/,http://www.imdb.com/title/tt1790809/fullcredits",4,0.05620608899297424,0.12690218175844106,n,n,n
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean 2017,pirates caribbean 2017,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",3,0.3705882352941177,0.18693132446921754,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean 3 cast,pirates caribbean 3,http://www.imdb.com/title/tt1790809/fullcredits,1,0.48,0.09577506185583534,n,n,n
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean 5,pirates caribbean 5,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,http://www.imdb.com/title/tt1790809/,http://www.imdb.com/title/tt1790809/fullcredits",4,0.08791208791208792,0.12882365792698672,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean 5 cast,pirates caribbean 5,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,http://www.imdb.com/title/tt1790809/,http://www.imdb.com/title/tt1790809/fullcredits",4,0.12371134020618554,0.15066519136041578,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean 5 full movie,pirates caribbean 5,"https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,http://www.imdb.com/title/tt1790809/fullcredits",2,0.2727272727272727,0.07752600470598055,y,y,n
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean 5 watch online,pirates caribbean 5,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean 6,pirates caribbean 6,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.28,0.15410784397274155,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean 6 cast,pirates caribbean 6,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.4315068493150685,0.21043300386247715,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean 6 release date,pirates caribbean 6,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean 7,pirates caribbean 7,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.28,0.15410784397274155,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean actor,pirates caribbean,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean cast,pirates caribbean,"https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,http://www.imdb.com/title/tt1790809/,http://www.imdb.com/title/tt1790809/fullcredits",3,0.0963855421686747,0.1260475809880588,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean cast list,pirates caribbean,http://www.imdb.com/title/tt1790809/fullcredits,1,1.0,0.04186679203401051,n,y,n
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean dead,pirates caribbean dead,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.38650306748466257,0.19214208141085307,n,n,n
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean dead man no tales,pirates caribbean dead man no tales,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.4315068493150685,0.21043300386247715,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean dead man tell no tales,pirates caribbean dead man tell no tales,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",3,0.3705882352941177,0.18693132446921754,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean dead men,pirates caribbean dead men,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,http://www.imdb.com/title/tt1790809/,http://www.imdb.com/title/tt1790809/fullcredits",4,0.12371134020618554,0.15066519136041578,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean dead men tell,pirates caribbean dead men tell,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,http://www.imdb.com/title/tt1790809/,http://www.imdb.com/title/tt1790809/fullcredits",4,0.12371134020618554,0.15066519136041578,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean dead men tell no,pirates caribbean dead men tell no,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.4315068493150685,0.21043300386247715,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean dead men tell no tales,pirates caribbean dead men tell no tales,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,http://www.imdb.com/title/tt1790809/,http://www.imdb.com/title/tt1790809/fullcredits",4,0.12371134020618554,0.15066519136041578,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean dead men tell no tales 2017,pirates caribbean dead men tell no tales 2017,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,http://www.imdb.com/title/tt1790809/,http://www.imdb.com/title/tt1790809/fullcredits",4,0.12371134020618554,0.15066519136041578,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean dead men tell no tales 2017 cast,pirates caribbean dead men tell no tales 2017,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",3,0.3705882352941177,0.18693132446921754,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean dead men tell no tales 2017 movie,pirates caribbean dead men tell no tales 2017,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,http://www.imdb.com/title/tt1790809/,http://www.imdb.com/title/tt1790809/fullcredits",4,0.12371134020618554,0.15066519136041578,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean dead men tell no tales cast,pirates caribbean dead men tell no tales,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.4315068493150685,0.21043300386247715,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean dead men tell no tales full movie,pirates caribbean dead men tell no tales,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",3,0.36627906976744173,0.15310759782745115,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean dead men tell tales,pirates caribbean dead men tell tales,"https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,http://www.imdb.com/title/tt1790809/,http://www.imdb.com/title/tt1790809/fullcredits",4,0.12371134020618554,0.15066519136041578,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean film,pirates caribbean,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean film series,pirates caribbean,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean film series movies,pirates caribbean,http://www.imdb.com/title/tt1790809/,1,0.5123456790123457,0.17335935402324176,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean films,pirates caribbean,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean full movie,pirates caribbean,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean imdb,pirates caribbean,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean movie,pirates caribbean,"http://www.imdb.com/title/tt1790809/,http://www.imdb.com/title/tt1790809/fullcredits",2,0.12903225806451613,0.12952850002683133,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean movies,pirates caribbean,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.28,0.15410784397274155,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean new,pirates caribbean,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean release date,pirates caribbean,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean salazar's revenge,pirates caribbean salazar's revenge,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.4315068493150685,0.21043300386247715,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean salazar's revenge cast,pirates caribbean salazar's revenge,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean: dead men tell no tales (2017),pirates caribbean: dead men tell no tales (2017),http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean: salazar's revenge,pirates caribbean: salazar's revenge,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.4315068493150685,0.21043300386247715,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribean,pirates caribean,http://www.imdb.com/title/tt1790809/,1,0.5123456790123457,0.17335935402324176,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribean 5,pirates caribean 5,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.4315068493150685,0.21043300386247715,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribean cast,pirates caribean,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the carribbean,pirates carribbean,http://www.imdb.com/title/tt1790809/,1,0.5123456790123457,0.17335935402324176,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the carribean,pirates carribean,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.28,0.15410784397274155,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the carribean 5,pirates carribean 5,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.4315068493150685,0.21043300386247715,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the carribean dead men tell no tales,pirates carribean dead men tell no tales,"https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,http://www.imdb.com/title/tt1790809/,http://www.imdb.com/title/tt1790809/fullcredits",3,0.1411764705882353,0.1542442665863216,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,piratii din caraibe,piratii din caraibe,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,potc 5,potc 5,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.28,0.15410784397274155,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,salazar's revenge,salazar's revenge,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.4315068493150685,0.21043300386247715,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,salazar's revenge cast,salazar's revenge,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,salazars revenge,salazars revenge,"http://www.imdb.com/title/tt1790809/,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales",2,0.4315068493150685,0.21043300386247715,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,the pirate of the caribbean,pirate caribbean,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,watch pirates of the caribbean,pirates caribbean,http://www.imdb.com/title/tt1790809/,1,0.5123456790123457,0.17335935402324176,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,watch pirates of the caribbean dead men tell,pirates caribbean dead men tell,http://www.imdb.com/title/tt1790809/,1,1.0,0.30526118385321316,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the,pirates,https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,1,0.2330097087378641,0.09069274493798435,n,y,n
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean review,pirates caribbean,https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,1,0.631578947368421,0.16337444918850735,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,pirates of the caribbean rotten tomatoes,pirates caribbean,https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,1,0.631578947368421,0.16337444918850735,n,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,watch pirates of the caribbean 5,pirates caribbean 5,https://www.rottentomatoes.com/m/pirates_of_the_caribbean_dead_men_tell_no_tales/,1,1.0,0.13992796568269836,y,y,y
Pirates of the Caribbean: Dead Men Tell No Tales,cast pirates of the caribbean,pirates caribbean,https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Men_Tell_No_Tales,1,1.0,0.11560482387174115,n,y,y
